"product_id","license_plate","car_year","car_brand","car_model","car_type","car_transmission","car_engine_size","car_color","inspection_score","agent_id","branch_id","buy_date","buy_price","admin_fee","aging_fee","sell_date","sell_price"
136849,3021,2016,DAIHATSU,ALL NEW XENIA,R SPORTY,MT,"1.3",ABU ABU METALIK,102,126911,376,2022-08-28,13750.0,250.0,0.0,2022-09-01,14000.0
128592,6142,2017,TOYOTA,GRAND NEW AVANZA,G,MT,"1.3",Hitam,97,136210,394,2022-08-04,19162.0,344.0,0.0,2022-08-05,19506.0
136048,4858,2015,HONDA,BRIO,SATYA E,MT,"1.2",ABU ABU METALIK,107,5257,41,2022-08-05,13375.0,250.0,0.0,2022-08-10,13625.0
143294,21,2016,DAIHATSU,NEW TERIOS,R ADVENTURE,MT,"1.5",Putih,107,55135,54,2022-08-24,12500.0,250.0,0.0,2022-08-24,12750.0
139347,8438,2009,NISSAN,GRAND LIVINA,Ultimate,AT,"1.8",ABU ABU METALIK,107,53331,75,2022-08-15,9375.0,250.0,0.0,2022-08-15,9625.0
137269,7576,2007,NISSAN,SERENA,Highway,AT,"2.0",Hitam,107,2140,49,2022-08-20,8750.0,250.0,500.0,2022-10-09,9500.0
133822,832,2016,TOYOTA,AGYA,G,MT,"1.0",Silver,107,14584,86,2022-07-31,10875.0,250.0,0.0,2022-08-09,11125.0
127064,7674,2017,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,2677,33,2022-08-06,18125.0,266.0,0.0,2022-08-08,18391.0
142862,504,2010,TOYOTA,YARIS,J,AT,"1.5",Silver,107,1214,61,2022-09-11,10625.0,250.0,0.0,2022-09-11,10875.0
142421,8475,2014,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Silver,107,32083,125,2022-09-07,11250.0,250.0,0.0,2022-09-08,11500.0
138575,6840,1997,SUZUKI,CARRY,ST 130 FUTURA,MT,"1.3",Hitam,90,95297,23,2022-08-27,3375.0,250.0,0.0,2022-08-28,3625.0
135970,6875,2012,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",HITAM METALIK,107,113668,265,2022-09-02,13500.0,250.0,0.0,2022-09-04,13750.0
135810,7769,2013,MITSUBISHI,COLT T 120 SS,Pick Up,MT,"1.5",Putih,102,45259,85,2022-08-22,5000.0,250.0,0.0,2022-08-22,5250.0
140242,3463,2018,SUZUKI,APV,Mega Carry PU 1.5 MT,MT,"1.5",Putih,104,117638,307,2022-08-17,8912.0,250.0,62.0,2022-08-29,9225.0
138286,7995,2004,HONDA,STREAM,S7A,MT,"1.7",Silver,49,116934,102,2022-08-13,6250.0,250.0,0.0,2022-08-13,6500.0
125397,6698,2013,NISSAN,GRAND LIVINA,SV,AT,"1.5",Abu-abu,106,7899,96,2022-07-29,11250.0,250.0,188.0,2022-08-22,11688.0
132737,3163,2016,TOYOTA,ALL NEW RUSH,TRDSPORTIVO,AT,"1.5",Hitam,106,22582,308,2022-08-08,20500.0,344.0,0.0,2022-09-25,20844.0
136529,6465,2013,TOYOTA,ETIOS VALCO,G,MT,"1.2",Silver Metalic,107,115393,122,2022-08-28,7875.0,250.0,0.0,2022-08-28,8125.0
143469,417,2004,HONDA,JAZZ,I-DSI,AT,"1.5",BIRU MUDA METALIK,107,104881,30,2022-08-21,7562.0,250.0,0.0,2022-08-21,7812.0
127213,2704,2013,DAIHATSU,TERIOS,TX,MT,"1.5",Silver,107,118625,371,2022-07-28,15250.0,250.0,312.0,2022-09-17,15812.0
133955,5808,2013,SUZUKI,SPLASH,GL,AT,"1.2",ABU ABU METALIK,107,5436,81,2022-08-24,10250.0,250.0,250.0,2022-09-18,10750.0
139544,5258,2017,TOYOTA,ALL NEW GRAND INNOVA,G Bensin,MT,"2.0",Silver,100,1960,1,2022-08-22,28788.0,438.0,0.0,2022-08-23,29225.0
140460,2555,2017,DAIHATSU,NEW TERIOS,R,AT,"1.5",Silver Metalic,106,5067,3,2022-08-25,19000.0,344.0,500.0,2022-10-10,17500.0
135269,3370,2005,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver Metalic,107,134296,374,2022-08-20,11162.0,250.0,0.0,2022-08-26,11412.0
136143,5276,2015,TOYOTA,AGYA,G,MT,"1.0",Silver,107,45132,2,2022-08-12,9912.0,250.0,0.0,2022-08-13,10162.0
128082,6099,2006,SUZUKI,APV,GX,MT,"1.5",Silver,104,5230,73,2022-08-15,5000.0,250.0,0.0,2022-08-15,5250.0
128076,327,2018,TOYOTA,CALYA,G,MT,"1.2",ABU ABU METALIK,105,64133,276,2022-08-01,14375.0,250.0,0.0,2022-08-02,14625.0
128398,3869,2016,DAIHATSU,TERIOS,TX ADVENTURE,MT,"1.5",Putih Mutiara,104,120047,378,2022-08-17,18750.0,266.0,0.0,2022-08-28,19016.0
138496,3952,2014,TOYOTA,VIOS,Limo STD,MT,"1.5",Silver,107,79833,72,2022-09-03,6875.0,250.0,0.0,2022-09-03,7125.0
136693,2244,2019,TOYOTA,ALL NEW YARIS,G,AT,"1.5",ABU ABU MUDA METALIK,76,956,13,2022-08-21,23125.0,344.0,0.0,2022-08-25,23469.0
142987,6381,2012,SUZUKI,APV,GE,MT,"1.5",Puith,107,123865,375,2022-09-11,9375.0,250.0,250.0,2022-10-10,9875.0
125264,4382,1989,TOYOTA,MINIBUS,kijang super,MT,"1.5",Abu-abu,107,121323,272,2022-08-10,3125.0,250.0,0.0,2022-08-10,3375.0
138222,2580,2015,HONDA,JAZZ RS,GK5 RS CVT 1.5 AT,AT,"1.5",ABU ABU METALIK,106,1226,61,2022-08-29,21875.0,438.0,188.0,2022-09-23,22438.0
126935,5233,2017,TOYOTA,NEW AGYA,G TRD,AT,"1.2",Silver,107,17616,5,2022-07-27,14625.0,250.0,0.0,2022-08-09,14875.0
128094,6290,2008,TOYOTA,AVANZA,G,MT,"1.3",HITAM METALIK,107,66795,25,2022-08-15,5000.0,250.0,0.0,2022-08-15,5250.0
136113,4258,2014,TOYOTA,ALL NEW YARIS,G,MT,"1.5",Silver,107,64449,273,2022-08-17,14375.0,250.0,0.0,2022-08-23,14625.0
141694,1181,2017,HONDA,BRIO,SATYA E,MT,"1.2",Abu-abu,107,116538,107,2022-09-10,13125.0,250.0,0.0,2022-09-10,13375.0
126698,4239,2019,TOYOTA,NEW AGYA,G TRD,MT,"1.2",Merah,86,43284,274,2022-07-26,14750.0,250.0,0.0,2022-08-05,15000.0
133691,8474,2014,DAIHATSU,AYLA,X ELEGANT,MT,"1.0",Putih,107,44509,99,2022-08-23,9412.0,250.0,0.0,2022-08-23,9662.0
126122,5551,2016,TOYOTA,AGYA,G TRD,MT,"1.0",Silver,107,18601,69,2022-08-13,9375.0,250.0,0.0,2022-08-13,9625.0
126268,7633,2016,HONDA,BRIO,SATYA E,MT,"1.2",ABU ABU METALIC,107,40640,49,2022-08-02,13500.0,250.0,0.0,2022-08-02,13750.0
137095,2679,2018,TOYOTA,AVANZA,G,MT,"1.3",Hitam,107,5579,59,2022-08-24,17750.0,266.0,0.0,2022-08-30,18016.0
141955,292,2017,TOYOTA,RUSH,S TRD ULTIMO,MT,"1.5",Abu-abu,107,68694,305,2022-09-11,21250.0,344.0,0.0,2022-09-28,21594.0
134677,7930,2013,MITSUBISHI,COLT T 120 SS,Pick Up,MT,"1.5",Putih,107,133749,100,2022-08-30,3750.0,250.0,0.0,2022-08-30,4000.0
136346,6634,2008,TOYOTA,YARIS,E,MT,"1.5",Silver,107,62715,155,2022-09-02,10875.0,250.0,125.0,2022-09-21,11250.0
143207,5738,2015,SUZUKI,PICK UP,GC 415 T (4X2) MT,MT,"1.5",Putih,107,96824,263,2022-09-12,8125.0,250.0,0.0,2022-09-12,8375.0
142418,4633,2016,SUZUKI,ERTIGA,AVI413FD 4X2 1.2 MT DIESEL,MT,"1.2",Abu-abu,107,110100,273,2022-08-28,13750.0,250.0,0.0,2022-08-28,14000.0
135168,7884,2015,HONDA,MOBILIO,E FACELIFT,AT,"1.5",Silver,107,53563,102,2022-08-26,11875.0,250.0,0.0,2022-08-26,12125.0
132783,8310,2016,TOYOTA,AGYA,G TRD,MT,"1.0",Merah,107,38704,75,2022-08-02,11875.0,250.0,62.0,2022-08-15,12188.0
136016,2237,2018,SUZUKI,IGNIS,GX,AT,"1.2",Putih Mutiara,106,137514,401,2022-08-07,14375.0,250.0,0.0,2022-08-07,14625.0
127124,7797,2016,TOYOTA,FORTUNER,VRZ 4X2 2.4 AT DIESEL,AT,"2.4",Putih,107,2379,32,2022-08-13,43538.0,625.0,0.0,2022-08-15,44162.0
133776,5580,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,5591,25,2022-08-22,4375.0,250.0,0.0,2022-08-22,4625.0
138710,7574,2014,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Silver,107,15988,39,2022-08-22,14375.0,250.0,0.0,2022-08-22,14625.0
138447,6620,2005,TOYOTA,AVANZA,G,MT,"1.3",KUNING METALIK,107,142626,153,2022-08-14,9162.0,250.0,375.0,2022-09-19,9788.0
134098,1474,2015,SUZUKI,ERTIGA,GX,MT,"1.4",PUTIH METALIK,106,134296,374,2022-08-09,15038.0,250.0,0.0,2022-08-14,15288.0
136285,1640,2016,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Silver Metalic,107,956,13,2022-08-30,16288.0,266.0,0.0,2022-09-04,16553.0
139497,7904,2015,HONDA,BRIO,SATYA E,AT,"1.2",Merah,107,1580,75,2022-08-16,14375.0,250.0,0.0,2022-08-16,14625.0
134097,1169,2014,SUZUKI,ERTIGA,GX,MT,"1.4",PUTIH METALIK,107,4901,392,2022-08-17,14625.0,250.0,188.0,2022-09-11,15062.0
138630,2183,2015,HONDA,HRV,E CVT,AT,"1.5",Putih,98,2867,311,2022-08-14,15500.0,250.0,0.0,2022-08-14,15750.0
139195,4504,2019,TOYOTA,CALYA,G,MT,"1.2",ABU ABU METALIK,100,149273,274,2022-08-21,14662.0,250.0,0.0,2022-08-21,14912.0
139391,6036,2015,DAIHATSU,AYLA,X,AT,"1.0",Putih,107,50567,57,2022-08-25,10625.0,250.0,0.0,2022-08-25,10875.0
133167,4024,2017,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I,MT,"1.5",Merah,107,29686,42,2022-08-26,18750.0,266.0,625.0,2022-10-30,16875.0
142714,2416,2017,HONDA,CIVIC TURBO,ES,AT,"1.5",Hitam,107,1350,3,2022-09-11,39375.0,625.0,62.0,2022-09-22,40062.0
127281,7430,2021,MITSUBISHI,COLT L 300,Pick Up FB-R (4x2),MT,"2.5",Hitam,81,102590,361,2022-08-22,17500.0,266.0,250.0,2022-09-25,18016.0
142915,3862,2016,HONDA,MOBILIO,RS FACELIFT,MT,"1.5",Merah,107,12579,33,2022-09-10,12500.0,250.0,0.0,2022-09-10,12750.0
138856,3503,2011,DAIHATSU,XENIA,VVTi Xi Deluxe,MT,"1.3",Hitam,107,111037,40,2022-09-04,8750.0,250.0,0.0,2022-09-04,9000.0
141967,2297,2017,DAIHATSU,AYLA,R,AT,"1.2",Orange metalik,107,3197,276,2022-09-11,10625.0,250.0,0.0,2022-09-11,10875.0
137311,7473,2017,TOYOTA,GRAND NEW AVANZA,G,MT,"1.3",ABU ABU METALIK,107,73023,277,2022-08-16,16875.0,266.0,0.0,2022-08-17,17141.0
126553,2740,2008,SUZUKI,NEO BALENO,No Variant,MT,"1.5",HITAM METALIK,106,137129,130,2022-07-27,6250.0,250.0,0.0,2022-07-27,6500.0
136493,1148,2009,TOYOTA,YARIS,E,MT,"1.5",Silver,107,27370,12,2022-08-21,10812.0,250.0,0.0,2022-08-26,11062.0
139227,6200,2005,HONDA,JAZZ,I-DSI,MT,"1.5",Silver,107,131515,394,2022-09-08,5625.0,250.0,0.0,2022-09-08,5875.0
134069,3916,2012,MITSUBISHI,OUTLANDER SPORT,PX 2.0 AT BENSIN,AT,"2.0",BIRU METALIK,106,29459,411,2022-08-28,13750.0,250.0,0.0,2022-08-28,14000.0
136605,2445,2015,HONDA,BRIO,SATYA E,MT,"1.2",Abu-abu,107,98989,305,2022-08-25,12725.0,250.0,188.0,2022-09-16,13162.0
140338,2345,2013,TOYOTA,NEW INNOVA,E,AT,"2.0",Hitam,107,118932,371,2022-08-27,17875.0,266.0,125.0,2022-09-14,18266.0
140078,3209,2016,DAIHATSU,SIRION,M602RS MT,MT,"1.3",Putih,107,1203,29,2022-09-05,11625.0,250.0,0.0,2022-09-07,11875.0
127884,3684,2011,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Hitam,104,3015,21,2022-08-06,7500.0,250.0,0.0,2022-08-06,7750.0
139638,199,2016,DAIHATSU,AYLA,M,MT,"1.0",Merah,107,1796,54,2022-08-31,7500.0,250.0,0.0,2022-08-31,7750.0
135221,2763,2016,TOYOTA,ALL NEW GRAND INNOVA,G Diesel,MT,"2.4",Abu-abu,106,2955,383,2022-08-16,32538.0,531.0,0.0,2022-08-20,33069.0
133427,5185,2007,TOYOTA,AVANZA,G,MT,"1.3",KUNING METALIK,101,94030,140,2022-08-14,8750.0,250.0,0.0,2022-08-14,9000.0
136917,5344,2013,TOYOTA,VIOS,Limo,MT,"1.5",Hitam,107,37788,125,2022-09-02,6250.0,250.0,0.0,2022-09-11,6500.0
143202,5352,2008,SUZUKI,SWIFT,ST,MT,"1.5",ABU ABU METALIK,102,92727,1,2022-09-12,9375.0,250.0,0.0,2022-09-12,9625.0
134438,3611,2009,TOYOTA,NEW INNOVA,G,MT,"2.0",ABU ABU METALIK,107,3651,21,2022-08-17,15625.0,250.0,0.0,2022-08-20,15875.0
143033,8329,2008,SUZUKI,ST 150,PICK UP 1.5 MT BENSIN,MT,"1.5",Biru,107,118782,44,2022-09-06,8750.0,250.0,0.0,2022-09-06,9000.0
142203,6571,2014,MITSUBISHI,COLT DIESEL FE,FE 74 HDV 3.9 MT DIESEL,MT,"3.9",Kuning,107,143378,133,2022-08-24,10625.0,250.0,0.0,2022-08-24,10875.0
141756,8213,2013,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Hitam,107,6200,33,2022-09-09,12500.0,250.0,0.0,2022-09-09,12750.0
127381,5768,2017,TOYOTA,AGYA,G,MT,"1.0",Merah,107,47577,115,2022-08-05,7500.0,250.0,0.0,2022-08-05,7750.0
134828,3481,2020,SUZUKI,CARRY,ST 150 Pick Up,MT,"1.5",Abu-Abu Met,107,12147,94,2022-08-22,12500.0,250.0,312.0,2022-09-24,13062.0
135273,7581,2018,DAIHATSU,SIGRA,R,MT,"1.2",Silver Metalic,107,95793,50,2022-08-21,13375.0,250.0,125.0,2022-09-24,13688.0
143268,3251,2011,TOYOTA,VELFIRE,"2.4 AT",AT,"2.4",Hitam,107,2146,59,2022-09-02,30625.0,438.0,0.0,2022-09-10,31062.0
126447,936,2012,TOYOTA,KIJANG,INNOVA G,MT,"2.5",SILVER METALIK,107,129110,385,2022-08-14,24750.0,344.0,0.0,2022-08-17,25094.0
128812,81,2018,HONDA,BRIO,SATYA E,MT,"1.2",Putih,107,2258,54,2022-08-02,13788.0,250.0,0.0,2022-08-12,14038.0
141772,5149,2014,HONDA,MOBILIO,RS 1.5 DD4 M-CVT CKD,AT,"1.5",ABU ABU BAJA METALIK,107,91509,97,2022-09-13,15625.0,250.0,0.0,2022-09-13,15875.0
135438,2107,2011,NISSAN,MARCH,L,MT,"1.2",Hitam,107,956,13,2022-08-26,6788.0,250.0,0.0,2022-08-28,7038.0
138159,2598,2015,NISSAN,ALL NEW GRAND LIVINA,XV,MT,"1.5",Silver,107,27370,12,2022-08-25,13750.0,250.0,0.0,2022-08-27,14000.0
127557,4604,2017,TOYOTA,GRAND NEW INNOVA,G Bensin,MT,"2.0",Hitam,107,64449,273,2022-08-14,30000.0,438.0,250.0,2022-09-09,30688.0
138481,5920,2015,DAIHATSU,AYLA,X DELUXE,AT,"1.0",Merah,107,141574,138,2022-08-29,11250.0,250.0,0.0,2022-08-29,11500.0
140285,1887,2010,DAIHATSU,XENIA,Xi Deluxe Family,MT,"1.3",Silver,107,137514,401,2022-09-08,9875.0,250.0,0.0,2022-09-12,10125.0
128498,6400,2016,DAIHATSU,AYLA,X ELEGANT,AT,"1.0",Putih,106,76659,269,2022-08-07,9875.0,250.0,0.0,2022-08-07,10125.0
127762,5425,2013,SUZUKI,NEW ERTIGA,GX,MT,"1.4",ABU ABU METALIK,107,34529,306,2022-08-19,13788.0,250.0,62.0,2022-08-31,14100.0
139267,4004,2014,SUZUKI,KARIMUN WAGON R,GX,MT,"1.0",BIRU METALIK,107,4662,72,2022-08-16,7812.0,250.0,0.0,2022-08-16,8062.0
139762,4505,2008,NISSAN,XTRAIL,ST 2.5 AT,AT,"2.5",Hitam,107,29003,126,2022-09-09,8788.0,250.0,0.0,2022-09-09,9038.0
135111,4499,2016,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,143869,128,2022-08-14,6250.0,250.0,0.0,2022-08-14,6500.0
138051,6925,2020,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver Metalic,103,143990,374,2022-09-03,31250.0,438.0,0.0,2022-09-04,31688.0
113580,7824,1989,SUZUKI,KATANA,SC 2WD,MT,"1.0",BIRU METALIK,96,53563,102,2022-08-22,3125.0,250.0,0.0,2022-08-23,3375.0
139647,1854,2009,NISSAN,SERENA,Highway,AT,"2.0",Hitam,107,141929,392,2022-08-26,10000.0,250.0,0.0,2022-08-27,10250.0
142204,2890,2013,HONDA,ALL NEW CR-V,Prestige,AT,"2.4",ABU ABU METALIK,107,12147,94,2022-08-25,25000.0,344.0,312.0,2022-09-26,25594.0
133081,7870,2014,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Hitam,107,5812,75,2022-08-22,12500.0,250.0,0.0,2022-08-23,12750.0
139777,8057,2000,HONDA,CIVIC,Ferio,MT,"1.6",ABU ABU METALIK,107,61291,19,2022-08-18,6000.0,250.0,0.0,2022-08-18,6250.0
132863,7696,2014,MITSUBISHI,ALL NEW PAJERO,DAKAR 4X4,AT,"2.5",Putih,107,1293,31,2022-08-10,31288.0,531.0,188.0,2022-08-31,32006.0
141744,544,2014,TOYOTA,GRAND NEW INNOVA,G Diesel,AT,"2.5",Putih,107,100991,48,2022-08-30,12500.0,250.0,0.0,2022-08-31,12750.0
138696,4519,2016,TOYOTA,AGYA,S,MT,"1.0",Merah,107,40422,303,2022-08-22,8750.0,250.0,0.0,2022-08-22,9000.0
133383,6741,2007,SUZUKI,CARRY,"Station 1,0 MT Bensin",MT,"1.0",Coklat Met,93,43193,153,2022-08-18,3750.0,250.0,0.0,2022-08-18,4000.0
126544,2264,2017,SUZUKI,ERTIGA,GL,MT,"1.4",Putih,107,118889,368,2022-08-14,15625.0,250.0,0.0,2022-08-14,15875.0
138552,2125,2003,TOYOTA,NEW KIJANG,LSX,MT,"1.8",BIRU METALIK,106,54527,43,2022-08-19,4412.0,250.0,0.0,2022-08-19,4662.0
128155,587,1996,DAIHATSU,ESPASS,S92 1.6 MT BENSIN,MT,"1.6",MERAH METALIK,107,943,48,2022-08-13,1662.0,250.0,0.0,2022-08-18,1912.0
127921,4708,2015,DAIHATSU,GRAN MAX,S401RV-ZMDEJJ HJ,MT,"1.3",Hitam,107,116707,353,2022-08-02,6288.0,250.0,0.0,2022-08-02,6538.0
136449,6798,2017,DAIHATSU,SIGRA,R,AT,"1.2",Hitam,106,142898,153,2022-08-20,12875.0,250.0,125.0,2022-09-08,13250.0
127996,7255,2001,HONDA,NEW CIVIC,VTi - S,MT,"1.7",MERAH METALIK,107,70945,79,2022-07-28,8438.0,250.0,62.0,2022-08-11,8750.0
139327,179,2012,HONDA,NEW CR-V,"4 X 2",AT,"2.4",Putih Mutiara,107,64641,276,2022-08-12,15625.0,250.0,0.0,2022-08-12,15875.0
139709,82,2009,HONDA,JAZZ,S GE 8,AT,"1.5",ABU ABU MUDA METALIK,107,96296,279,2022-09-05,6625.0,250.0,0.0,2022-09-05,6875.0
128704,8386,2018,SUZUKI,NEW ERTIGA,GL 4x2,MT,"1.5",Puith,107,2677,33,2022-08-21,18375.0,266.0,0.0,2022-08-29,18641.0
140100,3829,2007,HONDA,CITY,VTEC,AT,"1.5",ABU ABU METALIK,107,3072,34,2022-08-15,8288.0,250.0,0.0,2022-08-15,8538.0
134629,8077,2008,TOYOTA,ALL NEW YARIS,E,MT,"1.5",Merah,107,28462,19,2022-08-30,11688.0,250.0,312.0,2022-10-01,12250.0
126304,3566,2000,SUZUKI,JEEP,SB 416-2WD/ESCUDO,MT,"1.6",ABU ABU METALIC,96,131920,386,2022-08-02,8125.0,250.0,0.0,2022-08-02,8375.0
136932,1709,2009,NISSAN,XTRAIL,ST,AT,"2.5",Hitam,107,47831,76,2022-08-08,11625.0,250.0,312.0,2022-09-15,10625.0
138123,4670,2006,SUZUKI,SWIFT,GL,MT,"1.5",Abu-abu,107,39323,303,2022-08-17,7500.0,250.0,0.0,2022-08-17,7750.0
128728,3102,2018,TOYOTA,SIENTA,Q,AT,"1.5",Orange metalik,107,1953,66,2022-08-22,23812.0,344.0,0.0,2022-08-25,24156.0
134162,7806,2013,TOYOTA,GRAND NEW INNOVA,G Bensin Luxury,MT,"2.0",Hitam,107,4830,155,2022-08-22,11875.0,250.0,0.0,2022-08-22,12125.0
142082,5384,2021,MITSUBISHI,L 300 PU,Pick Up 2.5 MT Solar,MT,"2.5",Hitam,107,143990,374,2022-09-13,16912.0,266.0,0.0,2022-09-14,17178.0
133033,3679,1996,DAIHATSU,PICK UP ZEBRA,PICK UP 1.3,MT,"1.3",BIRU METALIK,102,2932,21,2022-08-24,2500.0,250.0,0.0,2022-08-24,2750.0
136078,2892,2018,TOYOTA,GRAND NEW AVANZA,E,MT,"1.3",SILVER METALIK,107,137495,401,2022-08-23,16688.0,266.0,0.0,2022-08-29,16953.0
134285,5223,2012,TOYOTA,FORTUNER,"G 2,5 AT Diesel",AT,"2.5",Putih,100,126911,376,2022-08-15,24375.0,344.0,0.0,2022-08-22,24719.0
135125,4816,2018,TOYOTA,NEW AGYA,G TRD,MT,"1.2",Putih,107,143869,128,2022-08-10,6250.0,250.0,0.0,2022-08-10,6500.0
135664,3886,2013,MITSUBISHI,STRADA TRITON,GLS,MT,"2.5",Silver,107,28057,72,2022-08-28,15625.0,250.0,375.0,2022-10-05,16188.0
128208,4971,2004,SUZUKI,CARRY,ST 150 Pick Up,MT,"1.5",Biru,107,119545,42,2022-08-12,3750.0,250.0,0.0,2022-08-12,4000.0
137395,5971,2018,HONDA,BRIO,SATYA E,AT,"1.2",Putih,107,116849,70,2022-08-19,15875.0,266.0,0.0,2022-08-22,16141.0
128271,8343,2012,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I,AT,"1.5",Hitam,107,1939,49,2022-08-10,14912.0,250.0,500.0,2022-09-25,15662.0
135445,916,2018,DAIHATSU,SIGRA,R DLX,MT,"1.2",Putih,106,1205,29,2022-09-01,12000.0,250.0,62.0,2022-09-11,12312.0
134375,1795,2010,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Abu-abu,107,63363,271,2022-08-16,14562.0,250.0,62.0,2022-08-26,14875.0
133903,7292,2019,MITSUBISHI,XPANDER,Ultimate,AT,"1.5",Putih Mutiara,107,60211,265,2022-08-17,27500.0,438.0,188.0,2022-09-08,28125.0
135106,5453,2008,MITSUBISHI,STRADA TRITON,GLX,MT,"2.8",Putih,107,75946,306,2022-08-12,12538.0,250.0,125.0,2022-08-30,12912.0
135742,2819,2012,DAIHATSU,TERIOS,TX,MT,"1.5",Putih,107,123560,357,2022-08-11,14000.0,250.0,0.0,2022-08-12,14250.0
126703,2067,2005,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver Metalic,107,136105,392,2022-07-26,11662.0,250.0,0.0,2022-07-29,11912.0
136014,8398,2016,SUZUKI,ERTIGA,GX,AT,"1.4",Putih,107,1304,36,2022-08-28,18500.0,266.0,0.0,2022-09-07,18766.0
135333,299,2008,TOYOTA,AVANZA,G,MT,"1.3",HITAM METALIK,106,106404,328,2022-08-25,10000.0,250.0,0.0,2022-08-25,10250.0
134937,6864,2019,DAIHATSU,GRAN MAX,Blind Van Standar + AC,MT,"1.3",Hitam,107,108896,97,2022-08-28,11288.0,250.0,0.0,2022-09-03,11538.0
142933,2508,2017,DAIHATSU,AYLA,D,MT,"1.0",Putih,107,2865,13,2022-09-03,8788.0,250.0,0.0,2022-09-03,9038.0
128259,207,2014,TOYOTA,ALL NEW AVANZA,VVT-i G,AT,"1.3",Hitam,107,83514,288,2022-08-06,15000.0,250.0,0.0,2022-08-06,15250.0
139067,3317,2004,HONDA,CITY,"GD 8 1,5 IDSI AT",AT,"1.5",ABU MUDA METALIK,107,138184,307,2022-08-11,7500.0,250.0,0.0,2022-08-12,7750.0
139371,7203,2019,TOYOTA,ALL NEW FORTUNER,VRZ 4x2 TRD,AT,"2.4",Hitam,107,70794,264,2022-09-09,37500.0,531.0,0.0,2022-09-16,38031.0
133623,4265,1994,TOYOTA,COROLLA,AE 101,MT,"1.6",Biru,107,140465,273,2022-08-22,3750.0,250.0,0.0,2022-08-22,4000.0
139051,3652,2015,TOYOTA,GRAND NEW AVANZA,G,MT,"1.3",HITAM METALIK,106,2764,43,2022-08-21,15375.0,250.0,0.0,2022-08-21,15625.0
127595,658,2006,HONDA,JAZZ,VTEC,MT,"1.5",ABU ABU METALIK,107,16435,90,2022-08-14,9375.0,250.0,125.0,2022-08-30,9750.0
142108,3025,2016,DAIHATSU,SIGRA,X,MT,"1.2",Puith,107,137515,402,2022-08-31,10000.0,250.0,0.0,2022-08-31,10250.0
142300,5007,2012,TOYOTA,FORTUNER,"G 2,5 AT",AT,"2.5",Silver Metalic,104,4518,51,2022-09-12,29250.0,438.0,0.0,2022-09-14,29688.0
127487,958,2012,DAIHATSU,TERIOS,TX,AT,"1.5",Hitam,107,1346,3,2022-08-22,14375.0,250.0,62.0,2022-09-05,14688.0
138949,4283,2004,SUZUKI,GRAND ESCUDO,XL-7,AT,"2.5",Hitam,106,68384,143,2022-08-12,6288.0,250.0,0.0,2022-08-12,6538.0
134203,2288,2014,DAIHATSU,AYLA,X,AT,"1.0",Hitam,106,142776,357,2022-08-23,10000.0,250.0,0.0,2022-08-25,10250.0
137015,5757,2015,HONDA,HRV,E CVT,AT,"1.5",Hitam,107,38498,282,2022-08-20,12500.0,250.0,0.0,2022-08-20,12750.0
143172,4734,2006,MITSUBISHI,COLT L 300,Pick Up,MT,"2.5",COKLAT,94,29046,126,2022-09-02,7912.0,250.0,0.0,2022-09-05,8162.0
140547,6412,2014,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I,MT,"1.5",Putih,107,2755,69,2022-08-16,13750.0,250.0,250.0,2022-09-20,14250.0
133031,7199,1997,TOYOTA,NEW KIJANG,SSX,MT,"2.5",BIRU METALIK,97,2169,46,2022-08-19,3038.0,250.0,0.0,2022-08-20,3288.0
127155,8006,2005,TOYOTA,AVANZA,G,MT,"1.3",Silver,107,34648,154,2022-08-05,9375.0,250.0,188.0,2022-08-26,9812.0
138679,3426,2014,ISUZU,BLIND / DEL-VAN,NHR55 CO E21 BUS CHAS,MT,"2.8",Putih,76,6713,40,2022-09-01,7500.0,250.0,0.0,2022-09-01,7750.0
134153,7296,2008,SUZUKI,X-OVER,SX 4 1.5 MT BENSIN,MT,"1.5",Orange metalik,101,31632,46,2022-08-28,3412.0,250.0,0.0,2022-08-28,3662.0
128538,2536,2008,HONDA,JAZZ,I-DSI,AT,"1.5",HITAM METALIK,107,120099,111,2022-08-04,10625.0,250.0,0.0,2022-08-07,10875.0
